대분류,중분류,소분류,Section,테스트 항목,기대결과,WEB,Apple_Mobile,Android_Phone
My KOCOWA Page,History Screen,Share POP UP,My KOCOWA Page>History Screen,Copy to URL Button 선택 시 동작 확인,URL copied toast POP UP 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Share POP UP,My KOCOWA Page>History Screen,URL copied toast POP UP title text 노출 확인,title text 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Share POP UP,My KOCOWA Page>History Screen,URL copied toast POP UP text stringset 노출 확인,"""URL copied to clipboard!"" text 출력된다",비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Share POP UP,My KOCOWA Page>History Screen,Auto Close 동작 확인,URL copied toast POP UP 사라진다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Share POP UP,My KOCOWA Page>History Screen,More Button 확인,3 dots 형태의 More 아이콘 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Share POP UP,My KOCOWA Page>History Screen,More title text 노출 확인,title text 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Share POP UP,My KOCOWA Page>History Screen,More text stringset 확인,"""More"" text 출력된다",비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Share POP UP,My KOCOWA Page>History Screen,More Button 기능 확인,Share POP UP More Area 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Share POP UP,My KOCOWA Page>History Screen,Open Spotify Link 확인,Open Spotify Link 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Share POP UP,My KOCOWA Page>History Screen,좌측 Rolling 동작 불가 여부 확인,좌측 Rolling 동작하지 않는다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Share POP UP,My KOCOWA Page>History Screen,우측 Rolling 동작 확인,우측 Rolling 된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Share POP UP,My KOCOWA Page>History Screen,우측 Rolling 동작 불가 여부 확인,우측 Rolling 동작하지 않는다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Share POP UP,My KOCOWA Page>History Screen,좌측 Rolling 동작 확인,좌측 Rolling 된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Delete All,My KOCOWA Page>History Screen,Delete All text 확인,"""Delete All text"" text 출력된다",비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Delete All,My KOCOWA Page>History Screen,Delete All text 확인,"""Delete All text"" 가 흰색으로 출력된다",비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Delete All,My KOCOWA Page>History Screen,Delete All text 확인,Delete All History Pop up이 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Delete All,My KOCOWA Page>History Screen,Delete All text 확인,Are you sure you want to delete all of your watch history? Deleted watch history can't be restored. Text 가 노출된다.,비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Delete All,My KOCOWA Page>History Screen,Delete All text 확인,Cancel 버튼이 출력된다.,비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Delete All,My KOCOWA Page>History Screen,Delete All text 확인,Delete All History Pop up이 닫힌다.,비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Delete All,My KOCOWA Page>History Screen,Delete All text 확인,Content 재생 이력이 삭제되지 않는다.,비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Delete All,My KOCOWA Page>History Screen,Delete All text 확인,OK 버튼이 출력된다.,비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Delete All,My KOCOWA Page>History Screen,Delete All text 확인,OK 버튼 주위에 분홍색 모서리가 둥근 버튼이 출력된다.,비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Delete All,My KOCOWA Page>History Screen,Delete All text 확인,Delete All History Pop up이 닫힌다.,비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Delete All,My KOCOWA Page>History Screen,Delete All text 확인,Content 재생 이력이 모두 삭제된다.,비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Delete All,My KOCOWA Page>History Screen,Delete All text 확인,"""Delete All text"" 가 회색으로 출력된다.",비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Empty Screen,My KOCOWA Page>History Screen,Empty image 확인,말주머니 형태의 Empty image 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,History Screen,Empty Screen,My KOCOWA Page>History Screen,sub text 확인,"""Your viewing history list is empty.""  text 출력된다",비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,,My KOCOWA Page>Download Screen,title text 확인,"""Downloads"" text 출력된다",비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Download List Area,My KOCOWA Page>Download Screen,Content Series poster image 확인,Content Series poster image 출력된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Download List Area,My KOCOWA Page>Download Screen,Content Series poster 내 지구본 icon 확인,지구본 형태의 Language icon 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Download List Area,My KOCOWA Page>Download Screen,Content Series title text 확인,Content Series title text 출력된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Download List Area,My KOCOWA Page>Download Screen,Content Series title text 구분 동작 확인,Content Series title text 2줄로 구분되어 출력된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Download List Area,My KOCOWA Page>Download Screen,Content Series title text 말줄임표 확인,"Content Series title text 말줄임표(""..."")로 생략되어 노출된다",비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Download List Area,My KOCOWA Page>Download Screen,Content Episodes text 확인,"""{N} Episode"" text 출력된다",비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Series Episode List Page,My KOCOWA Page>Download Screen,Episode title text 확인,"""Episode {N}"" text 출력된다",비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Series Episode List Page,My KOCOWA Page>Download Screen,Running time text 확인,"""{N} h {N} m"" text 출력된다",비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Series Episode List Page,My KOCOWA Page>Download Screen,Division Line 확인,회색 구분선 형태의 Division Line 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Series Episode List Page,My KOCOWA Page>Download Screen,Running time text 확인,Running time text Dimmed 처리되어 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Series Episode List Page,My KOCOWA Page>Download Screen,Capacity text 확인,"""{N} MB"" text 출력된다",비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Series Episode List Page,My KOCOWA Page>Download Screen,Capacity text 확인,Capacity text Dimmed 처리되어 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Series Episode List Page,My KOCOWA Page>Download Screen,Clock image 확인,시계 형태의 Clock image 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Series Episode List Page,My KOCOWA Page>Download Screen,Available viewing date text 확인,"""{Mon} {DD} {YYYY}"" text 출력된다",비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Series Episode List Page,My KOCOWA Page>Download Screen,Available viewing date UI 확인,Available viewing date Dimmed 처리되어 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Series Episode List Page,My KOCOWA Page>Download Screen,Content Series Sub text 확인,Content Series Sub text 출력된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Series Episode List Page,My KOCOWA Page>Download Screen,Content Series Sub text 구분 동작 확인,Content Series Sub text 2줄로 구분되어 출력된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Series Episode List Page,My KOCOWA Page>Download Screen,Content Series Sub text 말줄임표 확인,"Content Series Sub text 말줄임표(""..."")로 생략되어 노출된다",비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,View More,My KOCOWA Page>Download Screen,View More icon 확인,Hamburger Button 형태의 View More icon 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,View More,My KOCOWA Page>Download Screen,View More icon 기능 확인,Bottom Toast POP UP 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Bottom Toast POP UP,My KOCOWA Page>Download Screen,Share 항목 확인,"""Share"" 항목 노출된다",비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Bottom Toast POP UP,My KOCOWA Page>Download Screen,Share icon 확인,Share icon 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Bottom Toast POP UP,My KOCOWA Page>Download Screen,Share 항목 기능 확인,Share POP UP 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Share POP UP,My KOCOWA Page>Download Screen,Home Indicator 확인,Home Indicator 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Share POP UP,My KOCOWA Page>Download Screen,Instagram Storiesg Button 확인,Instagram Storiesg logo 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Share POP UP,My KOCOWA Page>Download Screen,Instagram Storiesg title text 노출 확인,title text 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Share POP UP,My KOCOWA Page>Download Screen,Instagram Storiesg text stringset 확인,"""Instagram Storiesg"" text 출력된다",비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Share POP UP,My KOCOWA Page>Download Screen,Instagram Storiesg Button 기능 확인,Instagram Storiesg Console 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Share POP UP,My KOCOWA Page>Download Screen,Facebook Button 확인,Facebook logo 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Share POP UP,My KOCOWA Page>Download Screen,Facebook title text 노출 확인,title text 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Share POP UP,My KOCOWA Page>Download Screen,Facebook text stringset 확인,"""Facebook"" text 출력된다",비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Share POP UP,My KOCOWA Page>Download Screen,Facebook Button 기능 확인,Facebook Console 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Share POP UP,My KOCOWA Page>Download Screen,Twitter Button 확인,Twitter logo 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Share POP UP,My KOCOWA Page>Download Screen,Twitter title text 노출 확인,title text 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Share POP UP,My KOCOWA Page>Download Screen,Twitter text stringset 확인,"""Twitter"" text 출력된다",비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Share POP UP,My KOCOWA Page>Download Screen,Twitter Button 기능 확인,Twitter Console 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Share POP UP,My KOCOWA Page>Download Screen,Copy to URL Button 확인,Copy to URL logo 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Share POP UP,My KOCOWA Page>Download Screen,Copy to URL title text 노출 확인,title text 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Share POP UP,My KOCOWA Page>Download Screen,Copy to URL text stringset 확인,"""Copy to URL"" text 출력된다",비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Share POP UP,My KOCOWA Page>Download Screen,Copy to URL Button 기능 확인,URL Copy 동작한다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Share POP UP,My KOCOWA Page>Download Screen,Copy to URL Button 선택 시 동작 확인,URL copied toast POP UP 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Share POP UP,My KOCOWA Page>Download Screen,URL copied toast POP UP title text 노출 확인,title text 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Share POP UP,My KOCOWA Page>Download Screen,URL copied toast POP UP text stringset 노출 확인,"""URL copied to clipboard!"" text 출력된다",비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Share POP UP,My KOCOWA Page>Download Screen,Auto Close 동작 확인,URL copied toast POP UP 사라진다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Share POP UP,My KOCOWA Page>Download Screen,More Button 확인,3 dots 형태의 More 아이콘 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Share POP UP,My KOCOWA Page>Download Screen,More title text 노출 확인,title text 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Share POP UP,My KOCOWA Page>Download Screen,More text stringset 확인,"""More"" text 출력된다",비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Share POP UP,My KOCOWA Page>Download Screen,More Button 기능 확인,Share POP UP More Area 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Share POP UP,My KOCOWA Page>Download Screen,Open Spotify Link 확인,Open Spotify Link 노출된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Share POP UP,My KOCOWA Page>Download Screen,좌측 Rolling 동작 불가 여부 확인,좌측 Rolling 동작하지 않는다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Share POP UP,My KOCOWA Page>Download Screen,우측 Rolling 동작 확인,우측 Rolling 된다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Share POP UP,My KOCOWA Page>Download Screen,우측 Rolling 동작 불가 여부 확인,우측 Rolling 동작하지 않는다,비대상,UNTESTED,UNTESTED
My KOCOWA Page,Download Screen,Share POP UP,My KOCOWA Page>Download Screen,좌측 Rolling 동작 확인,좌측 Rolling 된다,비대상,UNTESTED,UNTESTED
